,summary,Winter,Energie,Politik,Gesundheit,word
dennoch vorbild,2.4679262687555616,-0.28601679644524086,0.16764695974416058,-0.17382303514835185,-0.10992790882579485,dennoch vorbild
EU-weite,2.4039222122394404,-0.2597402242567506,0.15063593486490892,-0.14754646295986143,-0.08365133663730456,EU-weite
vorbild eu-weit,2.4039222122394404,-0.2597402242567506,0.15063593486490892,-0.14754646295986143,-0.08365133663730456,vorbild eu-weit
Regelung,2.388433912532507,-0.25327645018436185,0.14633683025320027,-0.1410826888874728,-0.07718756256491581,Regelung
eu-weit regelung,2.388433912532507,-0.25327645018436185,0.14633683025320027,-0.1410826888874728,-0.07718756256491581,eu-weit regelung
ware…,2.052523322655738,-0.10170849107256288,0.030435407205481997,0.010485270224326146,0.07438039654688304,ware…
wir ware…,2.052523322655738,-0.10170849107256288,0.030435407205481997,0.010485270224326146,0.07438039654688304,wir ware…
ware… +1234,2.0449074567174836,-0.09799110077672703,0.027175972793091557,0.014202660520162008,0.07809778684271895,ware… +1234
energie schon,2.210415461599978,-0.17581905528045216,-0.3448177936630759,0.8442611069142518,0.00026983233899376027,energie schon
schon 2021,2.2228696971780066,-0.1814375832545192,-0.3504363216371427,0.8552867128403316,-0.0053486956350730485,schon 2021
2021 könn,2.2341616298547176,-0.18650461375441876,-0.3555033521370425,0.8650747101285845,-0.01041572613497278,2021 könn
"2,6",2.2542822081072966,-0.19547017676704992,-0.36446891514967344,0.8820437800763916,-0.019381289147603883,"2,6"
"könn 2,6",2.2542822081072966,-0.19547017676704992,-0.36446891514967344,0.8820437800763916,-0.019381289147603883,"könn 2,6"
"2,6 million",2.2654595589690234,-0.20041619989130624,-0.36941493827392974,0.891219521240083,-0.024327312271860312,"2,6 million"
ausreichend,5.256167803031708,0.13460649329751026,-0.5463544973523192,0.9592493939013359,-0.865951884793431,ausreichend
million ausreichend,2.320324007753962,-0.22434540018632815,-0.3933441385689518,0.9338549772203482,-0.04825651256688208,million ausreichend
ausreichend heiz,2.3776062600590167,-0.248732774214605,-0.41773151259722857,0.9745392583593283,-0.07264388659515897,ausreichend heiz
heiz die,2.4216310279102715,-0.26707985736723355,-0.43607859574985736,1.003475438908438,-0.09099096974778756,heiz die
treiben,4.355340482557696,-0.29893331896348296,-1.0230400933638404,1.257949261142761,0.3207135056719499,treiben
energiepreis treib,3.512197141451065,-0.6388803736128243,-0.8078791119954479,1.3943596796889548,-0.4627914859933784,energiepreis treib
treib heizkost,4.9139033611315215,-0.9747071736210202,-1.1437059120036437,1.5807854120920133,-0.7986182860015741,treib heizkost
heizkost höhe,3.291935192183017,-0.5741141619086919,-0.7431129002913155,1.3450958912643634,-0.3980252742892459,heizkost höhe
eine ausreichend,3.0511844399557986,-0.49816842194840943,-0.6671671603310331,1.2794535753976262,-0.32207953432896336,eine ausreichend
beheizte,2.8928241042650904,-0.44487178942896055,-0.6138705278115844,1.227335044607194,-0.26878290180951464,beheizte
ausreichend beheizt,2.8928241042650904,-0.44487178942896055,-0.6138705278115844,1.227335044607194,-0.26878290180951464,ausreichend beheizt
beheizt wohnung,2.808886544569417,-0.41542672307949496,-0.5844254614621186,1.1960469358256032,-0.23933783546004916,beheizt wohnung
wohnung jedoch,2.723590434094944,-0.3845895881369985,-0.553588326519622,1.1611407821119903,-0.2085007005175523,wohnung jedoch
jedoch bereits,2.6833584655271543,-0.36970773449827854,-0.5387064728809023,1.1434462931629215,-0.19361884687883263,jedoch bereits
bereits beginn,2.6257243280217395,-0.3479953582099543,-0.5169940965925778,1.1165611633187538,-0.1719064705905081,bereits beginn
beginn energiekrise,2.5821893127567788,-0.33127617568161594,-0.5002749140642396,1.0949389820793947,-0.15518728806217005,beginn energiekrise
selbstverständlich,2.763213944680017,-0.39903304071155754,-0.5680317790941811,1.1777760545481384,-0.2229441530921116,selbstverständlich
energiekrise selbstverständlich,2.763213944680017,-0.39903304071155754,-0.5680317790941811,1.1777760545481384,-0.2229441530921116,energiekrise selbstverständlich
schon de…,2.1202859612477,-0.13418953271323988,-0.3031882710958636,0.756397727686599,0.041899354906206,schon de…
+1253,2.1156052187907957,-0.13197949276503165,-0.3009782311476552,0.7514020052644602,0.04410939485441433,+1253
de… +1253,2.1156052187907957,-0.13197949276503165,-0.3009782311476552,0.7514020052644602,0.04410939485441433,de… +1253
+1253 chars,2.110241494431259,-0.1294409590207086,-0.2984396974033322,0.7456190118306265,0.04664792859873738,+1253 chars
ministerpräsident weil,2.510876482863526,-0.303270454293617,0.17842530579830937,-0.1910766929967279,-0.12718156667417088,ministerpräsident weil
weil forder,2.6454908884739745,-0.3554952049406494,0.20928891196944424,-0.24330144364376036,-0.17940631732120352,weil forder
forder gaspreisbremse,5.869451119862142,-1.1523996892268544,0.48036742157782275,-1.0402059279299654,-0.9763108016074086,forder gaspreisbremse
gaspreisbremse schon,3.7596257984967294,-0.7069579965176037,0.36457505658817674,-0.5947642352207148,-0.5308691088981579,gaspreisbremse schon
Januar,13.585186586067772,-0.2256483757836474,0.3736145782618697,-1.8794247819443015,-1.223944324754522,Januar
schon januar,3.812489924058171,-0.7209210648048627,0.3692994229046612,-0.6087273035079737,-0.5448321771854169,schon januar
januar nan,2.2856170294879306,-0.2092745884249907,0.1157943102451317,-0.09708082712810173,-0.033185700805544775,januar nan
Strompreiskrise,3.3955859450278587,-0.6051149024460112,0.3272735434405631,-0.4929211411491223,-0.42902601482656527,Strompreiskrise
gas- strompreiskrise,3.3955859450278587,-0.6051149024460112,0.3272735434405631,-0.4929211411491223,-0.42902601482656527,gas- strompreiskrise
strompreiskrise bundestag,2.8652591651694386,-0.43529737086726755,0.25185089602341676,-0.3231036095703785,-0.2592084832478215,strompreiskrise bundestag
genehmigt,2.890897894995462,-0.44420570992476244,0.25628956998426866,-0.33201194862787337,-0.26811682230531636,genehmigt
bundestag genehmig,2.725124689249444,-0.3851527503359086,0.22571878658413097,-0.27295898903901955,-0.2090638627164626,bundestag genehmig
genehmig ausnahme,2.6285639940684384,-0.349076252956911,0.20563171451765652,-0.236882491660022,-0.17298736533746506,genehmig ausnahme
Schuldenbremse,2.7487663702430543,-0.39379078413662477,0.23036406428802328,-0.2815970228397356,-0.21770189651717878,Schuldenbremse
ausnahme schuldenbremse,2.7487663702430543,-0.39379078413662477,0.23036406428802328,-0.2815970228397356,-0.21770189651717878,ausnahme schuldenbremse
schuldenbremse t-online,3.066877622319048,-0.5032985486524284,0.2842940852475558,-0.39110478735553933,-0.32720966103298244,schuldenbremse t-online
t-online gas-,3.2443710151371916,-0.5595600651059863,0.30881002213772735,-0.44736630380909714,-0.38347117748654025,t-online gas-
BUNDESTAG,2.0813438619873543,-0.11565233832729022,0.04246173936284228,-0.0034585770304009695,0.060436549292155965,BUNDESTAG
/li bundestag,2.0813438619873543,-0.11565233832729022,0.04246173936284228,-0.0034585770304009695,0.060436549292155965,/li bundestag
Abstimmung,2.0658849673070665,-0.10819725595072964,0.03607072669384279,0.003996505346159425,0.0678916316687164,Abstimmung
bundestag abstimmung,2.0658849673070665,-0.10819725595072964,0.03607072669384279,0.003996505346159425,0.0678916316687164,bundestag abstimmung
200-Milliarden-,2.047020335605701,-0.09902380672034612,0.02808373968390817,0.01316995457654284,0.0770650808990999,200-Milliarden-
abstimmung 200-milliarden-,2.047020335605701,-0.09902380672034612,0.02808373968390817,0.01316995457654284,0.0770650808990999,abstimmung 200-milliarden-
200-milliarden- abwehrschirm,2.031357488735022,-0.09134284897172823,0.02128958973818073,0.020850912325160894,0.08474603864771767,200-milliarden- abwehrschirm
abwehrschirm energiekrise,2.741183821519097,-0.39102844448665836,0.22888526403450168,-0.27883468318976934,-0.2149395568672123,abwehrschirm energiekrise
energiekrise welt,2.0438689841062847,-0.09748313823655982,0.026728817769268717,0.01471062306032904,0.07860574938288623,energiekrise welt
welt live,2.049182689771567,-0.10007959148166344,0.029009974908435165,0.012114169815225756,0.07600929613778265,welt live
live dabei,2.0548182217602373,-0.10282595321613701,0.03141077273369092,0.009367808080752117,0.07326293440330904,live dabei
dabei welt,2.0438689841062847,-0.09748313823655982,0.026728817769268717,0.01471062306032904,0.07860574938288623,dabei welt
Nachrichtensender,2.0698710588802234,-0.11012488068593618,0.037731716077818264,0.0020688806109529093,0.06596400693350987,Nachrichtensender
welt nachrichtensender,2.0698710588802234,-0.11012488068593618,0.037731716077818264,0.0020688806109529093,0.06596400693350987,welt nachrichtensender
nachrichtensender /li,2.0942459448453654,-0.12183212346685358,0.04769299591380111,-0.009638362169964552,0.05425676415259241,nachrichtensender /li
Kredite,2.678434820126912,-0.3678711673193977,0.21623724189229646,-0.25567740602250855,-0.19178227969995165,Kredite
/li kredit,2.114936068004375,-0.13166314989226993,0.05589346089427044,-0.019469388595380794,0.04442573772717618,/li kredit
Energiepreisbrem…,2.1427720542566204,-0.1447389089897485,0.06657497229773156,-0.03254514769285958,0.03134997862969747,Energiepreisbrem…
kredit energiepreisbrem…,2.1427720542566204,-0.1447389089897485,0.06657497229773156,-0.03254514769285958,0.03134997862969747,kredit energiepreisbrem…
energiepreisbrem… cdu,2.2010971042415854,-0.17159448555384219,0.08773995106830905,-0.05940072425695297,0.004494402065604014,energiepreisbrem… cdu
CSU,2.237676245904965,-0.18807650292909955,0.10023880580353205,-0.07588274163221054,-0.01198761530965356,CSU
cdu csu,2.237676245904965,-0.18807650292909955,0.10023880580353205,-0.07588274163221054,-0.01198761530965356,cdu csu
unterstützten,2.2598797127851147,-0.19795015318117204,0.10755542350227824,-0.08575639188428302,-0.021861265561726052,unterstützten
csu unterstütz,2.2598797127851147,-0.19795015318117204,0.10755542350227824,-0.08575639188428302,-0.021861265561726052,csu unterstütz
Gedanken,3.2154223831098565,-0.5505972936882608,0.1761260584672298,0.2100039301064495,-0.37450840606881475,Gedanken
unterstütz gedanke,2.510876482863526,-0.303270454293617,0.17842530579830937,-0.1910766929967279,-0.12718156667417088,unterstütz gedanke
gedanke gaspreisbremse,3.2443710151371916,-0.5595600651059863,0.30881002213772735,-0.44736630380909714,-0.38347117748654025,gedanke gaspreisbremse
gaspreisbremse regierung,2.2856170294879306,-0.2092745884249907,0.1157943102451317,-0.09708082712810173,-0.033185700805544775,gaspreisbremse regierung
Blanko-Zusage,2.178706585973407,-0.16136995728175574,0.07980144162849143,-0.049176195984866805,0.014718930337690284,Blanko-Zusage
regierung blanko-zusage,2.178706585973407,-0.16136995728175574,0.07980144162849143,-0.049176195984866805,0.014718930337690284,regierung blanko-zusage
blanko-zusage 200,2.047020335605701,-0.09902380672034612,0.02808373968390817,0.01316995457654284,0.0770650808990999,blanko-zusage 200
euro geb,2.0859991962944373,-0.11788653703781495,0.044359908088376254,-0.0056927757409258595,0.05820235058163108,euro geb
geb sag,3.456175987802926,0.2298782894929477,0.04588646056961033,-0.5106075764899121,-0.446712450167355,geb sag
Middelberg,2.0671959313451693,-0.10883163215299309,0.03661801213660405,0.0033621291438960667,0.06725725546645296,Middelberg
sag middelberg,2.0671959313451693,-0.10883163215299309,0.03661801213660405,0.0033621291438960667,0.06725725546645296,sag middelberg
Deren,2.052523322655738,-0.10170849107256288,0.030435407205481997,0.010485270224326146,0.07438039654688304,Deren
deren vorgehen,2.0459578306104893,-0.09850462241203566,0.027627587624416992,0.013689138884853166,0.07758426520741042,deren vorgehen
vorgehen sei,2.036914829686823,-0.09407489047412508,0.023717483078829475,0.01811887082276409,0.08201399714532102,vorgehen sei
verfass…,2.027839641067888,-0.08960957589562682,0.01974276177125415,0.022584185401262204,0.08647931172381922,verfass…
sei verfass…,2.027839641067888,-0.08960957589562682,0.01974276177125415,0.022584185401262204,0.08647931172381922,sei verfass…
+2683,2.0196303829477293,-0.08555308167652678,0.01610269386890178,0.02664067962036218,0.09053580594291921,+2683
verfass… +2683,2.0196303829477293,-0.08555308167652678,0.01610269386890178,0.02664067962036218,0.09053580594291921,verfass… +2683
+2683 chars,2.0150653168946415,-0.08329017595042207,0.01405986818646684,0.028903585346466948,0.09279871166902388,+2683 chars
Schwäbische,2.556760385252898,-0.321379548336666,0.18941944846404168,-0.20918578703977703,-0.14529066071722002,Schwäbische
gaspreis schwäbisch,2.556760385252898,-0.321379548336666,0.18941944846404168,-0.20918578703977703,-0.14529066071722002,gaspreis schwäbisch
schwäbisch schule,2.362763746289393,-0.24247057854045737,0.1390452894350499,-0.13027681724356835,-0.06638169092101147,schwäbisch schule
schule erhalt,2.300124460961426,-0.21560180067732612,0.12032805530616626,-0.10340803938043708,-0.03951291305788016,schule erhalt
provisorische,2.48868582624091,-0.2943933562700699,0.1729175317855638,-0.18219959497318083,-0.11830446865062386,provisorische
erhalt provisorisch,2.254030906740899,-0.19535869322087374,0.10564723772908434,-0.08316493192398451,-0.019269805601427704,erhalt provisorisch
Holzheizung,2.4161971038194356,-0.26483342519641356,0.15399107632663248,-0.15263966389952463,-0.08874453757696757,Holzheizung
provisorisch holzheizung,2.4161971038194356,-0.26483342519641356,0.15399107632663248,-0.15263966389952463,-0.08874453757696757,provisorisch holzheizung
holzheizung das,2.1508569578293315,-0.14850491350736833,0.06960475292208461,-0.03631115221047944,0.027583974112077553,holzheizung das
Brennmaterial,2.1401899062685987,-0.14353313208831037,0.06560055196927474,-0.03133937079142134,0.03255575553113568,Brennmaterial
das brennmaterial,2.1401899062685987,-0.14353313208831037,0.06560055196927474,-0.03133937079142134,0.03255575553113568,das brennmaterial
Hackschnitzelheizung,2.11288910193072,-0.13069481929612373,0.055092278312551646,-0.018501057999234776,0.045394068323322274,Hackschnitzelheizung
brennmaterial hackschnitzelheizung,2.11288910193072,-0.13069481929612373,0.055092278312551646,-0.018501057999234776,0.045394068323322274,brennmaterial hackschnitzelheizung
produziert,2.4268232744884592,0.17662894448617059,-0.03884324309060437,-0.15702791209633768,-0.0931327857737807,produziert
hackschnitzelheizung produzier,2.1655928934423025,-0.15533274349213688,0.07504568681048572,-0.043138982195247616,0.020756144127309136,hackschnitzelheizung produzier
produzier stadt,2.222886736000039,-0.181445248461684,0.09525359910370072,-0.06925148716479498,-0.005356360842237926,produzier stadt
Holzresten,2.2788003650141,-0.20628771454711145,0.11363687981640554,-0.09409395325022249,-0.030198826927665557,Holzresten
stadt holzrest,2.2788003650141,-0.20628771454711145,0.11363687981640554,-0.09409395325022249,-0.030198826927665557,stadt holzrest
die bisherig,2.583218950414485,-0.33167484220278315,0.19552913464365876,-0.2194810809058942,-0.1555859545833372,die bisherig
bisherig gasheizung,3.2443710151371916,-0.5595600651059863,0.30881002213772735,-0.44736630380909714,-0.38347117748654025,bisherig gasheizung
gasheizung zunächst,2.4551573729237037,-0.2808294279606979,0.16434672236733575,-0.16863566666380872,-0.10474054034125187,gasheizung zunächst
zunächst betrieb,2.2788003650141,-0.20628771454711145,0.11363687981640554,-0.09409395325022249,-0.030198826927665557,zunächst betrieb
betrieb bleib,2.2325852631178114,-0.18579879055014017,0.09853300395718102,-0.07360502925325109,-0.009709902930693992,betrieb bleib
bleib reserve,2.1821953068433495,-0.16296995732759453,0.08105325543491583,-0.05077619603070565,0.013118930291851362,bleib reserve
schwäbische,2.076888743212804,-0.11350954310527918,0.04063383595693403,-0.0013157818083901775,0.06257934451416693,schwäbische
